id,loan_status,aproval_prob
92564,0,0.0115
92565,0,0.045
92566,0,0.0279
92567,1,0.958
92568,1,0.8815
92569,0,0.0341
92570,0,0.0046
92571,0,0.0448
92572,0,0.0127
92573,0,0.0114
92574,0,0.0089
92575,0,0.0076
92576,0,0.0111
92577,0,0.134
92578,0,0.0572
92579,1,0.9368
92580,0,0.0598
92581,0,0.0484
92582,0,0.0383
92583,0,0.0076
92584,0,0.0372
92585,0,0.2153
92586,0,0.0139
92587,0,0.0155
92588,0,0.2311
92589,0,0.0083
92590,1,0.9227
92591,0,0.0027
92592,1,0.9557
92593,0,0.0583
92594,0,0.0368
92595,0,0.052
92596,0,0.0095
92597,0,0.0252
92598,0,0.0289
92599,0,0.0122
92600,0,0.0118
92601,0,0.0074
92602,0,0.0013
92603,0,0.107
92604,0,0.0171
92605,0,0.0228
92606,0,0.0066
92607,0,0.0035
92608,1,0.9607
92609,0,0.0266
92610,1,0.8822
92611,0,0.1083
92612,1,0.9731
92613,0,0.0786
92614,0,0.0067
92615,1,0.6239
92616,0,0.0121
92617,1,0.9661
92618,0,0.0113
92619,0,0.026
92620,0,0.0431
92621,0,0.0347
92622,0,0.0097
92623,0,0.0144
92624,1,0.9534
92625,0,0.2203
92626,0,0.0183
92627,0,0.0058
92628,0,0.0106
92629,0,0.0172
92630,0,0.0125
92631,0,0.0403
92632,0,0.0347
92633,1,0.9679
92634,0,0.0308
92635,0,0.0851
92636,1,0.9319
92637,0,0.0478
92638,0,0.0247
92639,0,0.0086
92640,0,0.0119
92641,0,0.2649
92642,0,0.0135
92643,0,0.0013
92644,0,0.0489
92645,0,0.0016
92646,0,0.008
92647,1,0.9338
92648,0,0.0253
92649,0,0.0143
92650,0,0.0127
92651,0,0.019
92652,0,0.025
92653,0,0.0201
92654,0,0.0147
92655,0,0.0036
92656,0,0.0045
92657,0,0.0102
92658,1,0.9866
92659,0,0.0324
92660,0,0.0057
92661,0,0.0382
92662,0,0.0158
92663,0,0.0055
92664,0,0.0128
92665,0,0.0325
92666,0,0.0065
92667,1,0.9865
92668,0,0.0086
92669,0,0.0527
92670,0,0.0441
92671,0,0.1196
92672,0,0.0016
92673,0,0.0864
92674,0,0.0118
92675,1,0.8828
92676,0,0.0152
92677,0,0.0301
92678,0,0.009
92679,0,0.0054
92680,0,0.0037
92681,0,0.0584
92682,0,0.0599
92683,0,0.0608
92684,0,0.0077
92685,1,0.9511
92686,0,0.0398
92687,1,0.982
92688,0,0.1417
92689,0,0.0282
92690,0,0.0052
92691,0,0.1393
92692,0,0.0154
92693,1,0.9096
92694,0,0.0277
92695,0,0.0234
92696,1,0.8926
92697,0,0.0157
92698,1,0.9597
92699,0,0.0163
92700,0,0.0141
92701,1,0.9814
92702,0,0.0674
92703,0,0.2068
92704,0,0.0706
92705,0,0.0081
92706,0,0.0688
92707,0,0.0485
92708,0,0.0013
92709,0,0.0052
92710,0,0.0143
92711,0,0.0121
92712,0,0.0276
92713,1,0.9407
92714,0,0.0313
92715,0,0.0345
92716,0,0.0239
92717,0,0.0102
92718,0,0.2308
92719,0,0.0207
92720,0,0.0187
92721,0,0.1658
92722,0,0.0107
92723,0,0.018
92724,0,0.003
92725,1,0.9367
92726,0,0.075
92727,0,0.0199
92728,0,0.0164
92729,1,0.8886
92730,0,0.0287
92731,0,0.0587
92732,0,0.0983
92733,1,0.9127
92734,0,0.0019
92735,0,0.0089
92736,0,0.0577
92737,0,0.0131
92738,0,0.0132
92739,0,0.0598
92740,0,0.0669
92741,0,0.0114
92742,0,0.0114
92743,0,0.0143
92744,0,0.0604
92745,0,0.0052
92746,0,0.0224
92747,0,0.0024
92748,0,0.0037
92749,0,0.0073
92750,0,0.0111
92751,0,0.0585
92752,0,0.0391
92753,0,0.0349
92754,0,0.26
92755,0,0.0144
92756,0,0.1795
92757,0,0.0211
92758,0,0.0033
92759,0,0.0239
92760,0,0.082
92761,0,0.0012
92762,0,0.031
92763,0,0.0213
92764,0,0.0011
92765,0,0.0323
92766,0,0.0282
92767,1,0.971
92768,0,0.0375
92769,0,0.0137
92770,0,0.0873
92771,0,0.0021
92772,0,0.0279
92773,1,0.9734
92774,0,0.0055
92775,0,0.0167
92776,0,0.0306
92777,0,0.0279
92778,0,0.0139
92779,0,0.0812
92780,0,0.0096
92781,1,0.923
92782,0,0.0023
92783,0,0.022
92784,0,0.0374
92785,0,0.0328
92786,0,0.0364
92787,0,0.0355
92788,0,0.0249
92789,0,0.0115
92790,0,0.02
92791,0,0.0885
92792,0,0.1467
92793,0,0.0133
92794,0,0.011
92795,0,0.0116
92796,0,0.0079
92797,0,0.0134
92798,0,0.0694
92799,0,0.019
92800,0,0.0673
92801,0,0.0423
92802,0,0.0134
92803,0,0.0131
92804,0,0.0106
92805,0,0.0327
92806,0,0.0105
92807,1,0.8041
92808,0,0.0103
92809,1,0.985
92810,0,0.016
92811,0,0.0588
92812,0,0.0111
92813,1,0.9305
92814,0,0.0218
92815,0,0.0653
92816,0,0.0962
92817,0,0.002
92818,0,0.0241
92819,0,0.0636
92820,0,0.0126
92821,1,0.9145
92822,0,0.3278
92823,0,0.0156
92824,0,0.0245
92825,0,0.4311
92826,0,0.0589
92827,0,0.0095
92828,0,0.0026
92829,0,0.0701
92830,0,0.054
92831,0,0.0092
92832,0,0.0093
92833,0,0.0229
92834,0,0.2092
92835,0,0.1664
92836,0,0.0269
92837,0,0.0571
92838,0,0.0074
92839,0,0.0193
92840,0,0.1197
92841,0,0.2318
92842,0,0.0095
92843,0,0.0038
92844,0,0.0232
92845,0,0.066
92846,0,0.2412
92847,0,0.0264
92848,0,0.0058
92849,1,0.9612
92850,0,0.0691
92851,0,0.0089
92852,0,0.1441
92853,0,0.0084
92854,0,0.011
92855,0,0.0575
92856,0,0.0061
92857,0,0.2674
92858,0,0.0108
92859,0,0.0015
92860,0,0.1913
92861,0,0.0542
92862,0,0.0431
92863,0,0.1116
92864,0,0.0138
92865,0,0.0241
92866,1,0.9261
92867,0,0.0469
92868,0,0.0172
92869,0,0.019
92870,0,0.0159
92871,0,0.0034
92872,0,0.0097
92873,0,0.0017
92874,1,0.9487
92875,0,0.0088
92876,0,0.0286
92877,0,0.0319
92878,1,0.9064
92879,0,0.0011
92880,0,0.0302
92881,1,0.9694
92882,0,0.0592
92883,0,0.0104
92884,0,0.0527
92885,0,0.0567
92886,0,0.0049
92887,0,0.0271
92888,0,0.0073
92889,0,0.0182
92890,0,0.0025
92891,0,0.0039
92892,0,0.0058
92893,0,0.0315
92894,0,0.0088
92895,0,0.125
92896,0,0.1401
92897,0,0.0952
92898,0,0.0087
92899,0,0.021
92900,0,0.0788
92901,0,0.0453
92902,0,0.0157
92903,0,0.1711
92904,0,0.0014
92905,0,0.0061
92906,0,0.003
92907,0,0.0379
92908,0,0.0037
92909,0,0.0694
92910,0,0.0227
92911,0,0.0019
92912,0,0.0241
92913,0,0.0412
92914,0,0.0291
92915,0,0.0268
92916,0,0.2536
92917,0,0.0074
92918,1,0.9011
92919,0,0.0806
92920,0,0.006
92921,0,0.1119
92922,0,0.3247
92923,0,0.028
92924,0,0.0054
92925,0,0.0062
92926,0,0.0204
92927,0,0.004
92928,0,0.0507
92929,0,0.0223
92930,0,0.0883
92931,0,0.0107
92932,0,0.0099
92933,0,0.0083
92934,0,0.0068
92935,0,0.0035
92936,0,0.0272
92937,0,0.0104
92938,0,0.0193
92939,0,0.0009
92940,0,0.001
92941,1,0.9688
92942,0,0.0208
92943,0,0.0316
92944,0,0.0757
92945,0,0.0136
92946,0,0.0052
92947,0,0.0116
92948,0,0.0052
92949,0,0.0178
92950,0,0.0111
92951,0,0.0015
92952,0,0.0062
92953,1,0.9572
92954,0,0.0173
92955,0,0.0584
92956,0,0.0553
92957,1,0.9581
92958,0,0.0674
92959,0,0.1049
92960,0,0.0179
92961,0,0.002
92962,0,0.0138
92963,1,0.9368
92964,0,0.0149
92965,0,0.0207
92966,0,0.0203
92967,0,0.2406
92968,1,0.8749
92969,0,0.0357
92970,0,0.0031
92971,0,0.1196
92972,0,0.0062
92973,0,0.1148
92974,0,0.1277
92975,0,0.0508
92976,0,0.2106
92977,0,0.0321
92978,0,0.0086
92979,0,0.0658
92980,0,0.1022
92981,0,0.0145
92982,0,0.0137
92983,0,0.0429
92984,0,0.0311
92985,0,0.0136
92986,0,0.0129
92987,0,0.0019
92988,0,0.0039
92989,0,0.0123
92990,0,0.008
92991,0,0.0308
92992,0,0.0052
92993,0,0.0376
92994,0,0.0609
92995,1,0.9871
92996,0,0.0059
92997,1,0.9348
92998,0,0.0087
92999,0,0.0009
93000,1,0.94
93001,0,0.0125
93002,0,0.0175
93003,0,0.1064
93004,1,0.9815
93005,0,0.0308
93006,1,0.9683
93007,0,0.0371
93008,0,0.0358
93009,0,0.0701
93010,0,0.1807
93011,0,0.0326
93012,0,0.0592
93013,1,0.676
93014,0,0.0243
93015,0,0.0492
93016,0,0.0059
93017,0,0.0415
93018,0,0.4872
93019,0,0.011
93020,1,0.8672
93021,0,0.0537
93022,0,0.0263
93023,0,0.0297
93024,0,0.0143
93025,0,0.0443
93026,0,0.0075
93027,0,0.14
93028,0,0.0019
93029,0,0.0142
93030,0,0.2742
93031,0,0.0123
93032,0,0.0108
93033,0,0.0279
93034,0,0.0116
93035,0,0.024
93036,0,0.1362
93037,0,0.0076
93038,0,0.077
93039,0,0.0089
93040,0,0.0162
93041,0,0.1213
93042,0,0.1137
93043,0,0.0033
93044,0,0.0107
93045,0,0.009
93046,0,0.0688
93047,0,0.0012
93048,0,0.0112
93049,0,0.0117
93050,0,0.0017
93051,0,0.0093
93052,0,0.0242
93053,0,0.0743
93054,0,0.1946
93055,1,0.9772
93056,0,0.1138
93057,0,0.0126
93058,0,0.0079
93059,0,0.0022
93060,0,0.0332
93061,0,0.0007
93062,0,0.1436
93063,0,0.0027
93064,0,0.1087
93065,0,0.031
93066,0,0.0036
93067,0,0.0702
93068,0,0.0095
93069,0,0.0293
93070,0,0.0123
93071,0,0.0879
93072,0,0.1091
93073,0,0.0114
93074,0,0.0061
93075,0,0.023
93076,1,0.7778
93077,0,0.0252
93078,0,0.0872
93079,0,0.0247
93080,0,0.008
93081,0,0.1964
93082,0,0.0475
93083,0,0.1699
93084,0,0.0196
93085,0,0.0318
93086,1,0.9674
93087,0,0.0202
93088,0,0.0249
93089,0,0.0112
93090,0,0.0122
93091,0,0.0127
93092,0,0.0014
93093,0,0.0058
93094,0,0.0239
93095,0,0.0076
93096,0,0.0258
93097,0,0.0208
93098,0,0.0273
93099,0,0.0037
93100,0,0.0036
93101,1,0.8432
93102,0,0.004
93103,0,0.2156
93104,0,0.021
93105,1,0.7214
93106,0,0.0739
93107,0,0.0554
93108,0,0.0173
93109,0,0.0281
93110,0,0.0085
93111,0,0.0659
93112,0,0.0268
93113,0,0.0101
93114,0,0.0322
93115,0,0.0066
93116,1,0.9368
93117,0,0.0487
93118,0,0.0294
93119,0,0.1487
93120,0,0.0246
93121,0,0.1103
93122,0,0.1033
93123,0,0.0246
93124,0,0.0281
93125,0,0.0146
93126,0,0.0314
93127,0,0.0119
93128,0,0.0064
93129,0,0.2102
93130,0,0.1091
93131,0,0.003
93132,0,0.0127
93133,0,0.0165
93134,0,0.0204
93135,0,0.1076
93136,0,0.1967
93137,1,0.9336
93138,1,0.959
93139,0,0.0428
93140,0,0.1147
93141,0,0.0397
93142,0,0.0422
93143,0,0.0121
93144,0,0.0065
93145,0,0.0118
93146,0,0.0386
93147,0,0.0014
93148,0,0.0076
93149,0,0.0955
93150,0,0.0268
93151,0,0.0042
93152,0,0.0089
93153,0,0.0268
93154,0,0.1213
93155,0,0.0403
93156,1,0.9798
93157,0,0.0137
93158,0,0.4213
93159,0,0.0109
93160,0,0.0038
93161,0,0.0386
93162,0,0.0642
93163,0,0.0038
93164,0,0.0468
93165,0,0.0242
93166,0,0.0027
93167,0,0.0465
93168,0,0.0129
93169,0,0.0128
93170,0,0.0207
93171,0,0.0672
93172,0,0.0203
93173,1,0.9537
93174,0,0.0214
93175,0,0.039
93176,0,0.001
93177,0,0.02
93178,0,0.0016
93179,0,0.0143
93180,0,0.0308
93181,0,0.0013
93182,1,0.547
93183,0,0.0209
93184,0,0.0032
93185,0,0.2017
93186,1,0.9544
93187,0,0.0145
93188,0,0.0007
93189,0,0.0221
93190,0,0.3266
93191,0,0.0108
93192,1,0.9561
93193,0,0.0148
93194,0,0.0599
93195,0,0.0828
93196,0,0.0127
93197,0,0.0012
93198,0,0.0058
93199,0,0.0604
93200,1,0.9694
93201,0,0.0006
93202,1,0.9611
93203,1,0.9889
93204,0,0.003
93205,0,0.0245
93206,1,0.9797
93207,0,0.0129
93208,0,0.0057
93209,1,0.9153
93210,0,0.1025
93211,0,0.026
93212,0,0.0019
93213,0,0.0602
93214,0,0.0532
93215,0,0.0079
93216,0,0.0722
93217,0,0.0151
93218,0,0.0095
93219,0,0.0168
93220,0,0.1167
93221,0,0.0251
93222,0,0.039
93223,0,0.0205
93224,0,0.1483
93225,0,0.2735
93226,0,0.0112
93227,0,0.01
93228,0,0.0855
93229,0,0.0019
93230,0,0.1816
93231,0,0.0111
93232,0,0.006
93233,0,0.2811
93234,0,0.0138
93235,0,0.0228
93236,0,0.0122
93237,0,0.1809
93238,0,0.0022
93239,0,0.1126
93240,1,0.8695
93241,0,0.1994
93242,1,0.9872
93243,0,0.0774
93244,0,0.0342
93245,0,0.0185
93246,0,0.0066
93247,0,0.0441
93248,0,0.0066
93249,0,0.0696
93250,0,0.1315
93251,0,0.0206
93252,0,0.0138
93253,0,0.0023
93254,0,0.0084
93255,1,0.9712
93256,0,0.1264
93257,0,0.0174
93258,0,0.0041
93259,0,0.0368
93260,0,0.0442
93261,0,0.0046
93262,0,0.088
93263,0,0.0687
93264,0,0.0062
93265,0,0.0037
93266,0,0.0202
93267,0,0.0957
93268,0,0.0028
93269,0,0.0556
93270,0,0.1409
93271,0,0.0194
93272,1,0.9303
93273,0,0.0274
93274,0,0.0069
93275,0,0.0309
93276,0,0.0012
93277,0,0.2017
93278,0,0.05
93279,0,0.047
93280,1,0.975
93281,0,0.0301
93282,0,0.0035
93283,0,0.0122
93284,1,0.9688
93285,0,0.0408
93286,0,0.0208
93287,1,0.973
93288,0,0.3328
93289,0,0.0108
93290,0,0.0012
93291,0,0.1345
93292,0,0.1283
93293,0,0.1063
93294,0,0.015
93295,0,0.0059
93296,0,0.1747
93297,1,0.7311
93298,0,0.0461
93299,0,0.0116
93300,0,0.018
93301,0,0.0471
93302,0,0.0115
93303,0,0.0404
93304,0,0.0251
93305,0,0.0155
93306,0,0.3601
93307,0,0.0148
93308,0,0.0333
93309,0,0.0192
93310,0,0.0403
93311,0,0.034
93312,0,0.2231
93313,0,0.0234
93314,0,0.2287
93315,0,0.0781
93316,1,0.7758
93317,0,0.0081
93318,0,0.0308
93319,0,0.0488
93320,0,0.0082
93321,0,0.0401
93322,0,0.1578
93323,0,0.0162
93324,0,0.0118
93325,0,0.0213
93326,0,0.139
93327,0,0.0164
93328,0,0.263
93329,0,0.2896
93330,0,0.0483
93331,0,0.0339
93332,0,0.0291
93333,0,0.0074
93334,0,0.0285
93335,0,0.0356
93336,0,0.0443
93337,0,0.007
93338,0,0.0167
93339,0,0.0039
93340,0,0.0187
93341,0,0.1224
93342,0,0.0067
93343,0,0.0253
93344,0,0.0153
93345,0,0.0274
93346,0,0.0078
93347,0,0.0105
93348,0,0.0143
93349,0,0.0137
93350,0,0.0023
93351,0,0.0617
93352,0,0.0199
93353,0,0.0108
93354,0,0.0298
93355,0,0.0106
93356,0,0.0051
93357,0,0.0267
93358,0,0.0021
93359,0,0.1402
93360,0,0.0095
93361,0,0.0377
93362,0,0.0224
93363,0,0.0198
93364,0,0.0139
93365,0,0.0064
93366,0,0.012
93367,0,0.0085
93368,0,0.0478
93369,0,0.0611
93370,0,0.0194
93371,0,0.0101
93372,0,0.0061
93373,0,0.0152
93374,0,0.0077
93375,0,0.0143
93376,0,0.1609
93377,0,0.1552
93378,0,0.0085
93379,1,0.9928
93380,0,0.004
93381,0,0.037
93382,0,0.0688
93383,1,0.9811
93384,0,0.052
93385,0,0.013
93386,0,0.106
93387,0,0.3171
93388,0,0.0988
93389,0,0.0279
93390,0,0.09
93391,0,0.0089
93392,0,0.0212
93393,0,0.0588
93394,0,0.0195
93395,0,0.1578
93396,0,0.1295
93397,0,0.0169
93398,0,0.0108
93399,0,0.0013
93400,1,0.9865
93401,0,0.0016
93402,0,0.0304
93403,1,0.9799
93404,0,0.0436
93405,1,0.9909
93406,0,0.1417
93407,0,0.1156
93408,0,0.0032
93409,0,0.0474
93410,0,0.0384
93411,0,0.006
93412,0,0.0701
93413,0,0.0068
93414,0,0.0066
93415,0,0.154
93416,0,0.013
93417,0,0.0163
93418,0,0.0058
93419,1,0.9585
93420,0,0.0072
93421,0,0.0096
93422,0,0.0647
93423,0,0.0147
93424,1,0.9899
93425,0,0.0105
93426,0,0.0145
93427,1,0.955
93428,0,0.105
93429,0,0.0187
93430,0,0.0449
93431,0,0.0039
93432,1,0.965
93433,0,0.0483
93434,0,0.0068
93435,0,0.022
93436,0,0.0615
93437,0,0.0068
93438,0,0.1939
93439,1,0.9389
93440,0,0.1816
93441,0,0.0708
93442,0,0.0197
93443,0,0.0095
93444,0,0.0032
93445,0,0.0068
93446,0,0.0079
93447,0,0.0192
93448,0,0.0189
93449,0,0.0669
93450,0,0.0035
93451,0,0.0255
93452,0,0.0887
93453,0,0.1311
93454,1,0.9836
93455,0,0.0178
93456,0,0.0709
93457,1,0.9813
93458,0,0.0123
93459,0,0.01
93460,0,0.0062
93461,0,0.0144
93462,0,0.0151
93463,0,0.0116
93464,1,0.9665
93465,0,0.009
93466,0,0.0115
93467,0,0.0057
93468,0,0.0501
93469,0,0.0087
93470,0,0.0148
93471,0,0.006
93472,0,0.1131
93473,0,0.0097
93474,0,0.0135
93475,0,0.0055
93476,0,0.0384
93477,1,0.9626
93478,0,0.0611
93479,0,0.0101
93480,0,0.0246
93481,0,0.2504
93482,0,0.1387
93483,0,0.006
93484,0,0.0407
93485,1,0.9854
93486,0,0.0308
93487,0,0.0147
93488,0,0.0089
93489,0,0.0261
93490,0,0.004
93491,0,0.0035
93492,1,0.9799
93493,0,0.0773
93494,0,0.03
93495,0,0.0116
93496,1,0.9434
93497,0,0.0074
93498,0,0.0984
93499,0,0.0156
93500,0,0.0041
93501,0,0.0601
93502,0,0.1236
93503,0,0.0957
93504,0,0.0205
93505,0,0.0258
93506,0,0.0218
93507,0,0.4856
93508,0,0.12
93509,0,0.064
93510,0,0.005
93511,0,0.0391
93512,0,0.1075
93513,0,0.0018
93514,0,0.0107
93515,0,0.027
93516,0,0.1234
93517,0,0.0116
93518,0,0.0112
93519,0,0.0295
93520,1,0.8405
93521,0,0.0532
93522,0,0.0196
93523,0,0.0041
93524,0,0.0196
93525,0,0.0098
93526,0,0.0142
93527,0,0.0176
93528,0,0.0067
93529,0,0.012
93530,0,0.0086
93531,1,0.9534
93532,0,0.4585
93533,0,0.0047
93534,1,0.8277
93535,0,0.0274
93536,0,0.0118
93537,0,0.0043
93538,1,0.9876
93539,1,0.9741
93540,0,0.0206
93541,0,0.0117
93542,0,0.0021
93543,0,0.0307
93544,0,0.0133
93545,0,0.0158
93546,0,0.0247
93547,0,0.0103
93548,0,0.0038
93549,0,0.0028
93550,0,0.0131
93551,0,0.0187
93552,0,0.1122
93553,0,0.2055
93554,0,0.0812
93555,0,0.0163
93556,0,0.0197
93557,0,0.1283
93558,0,0.0564
93559,0,0.0395
93560,0,0.0029
93561,1,0.9725
93562,0,0.0033
93563,0,0.0374
93564,0,0.0094
93565,0,0.0145
93566,0,0.027
93567,0,0.0136
93568,0,0.0136
93569,0,0.1212
93570,0,0.0345
93571,0,0.1453
93572,0,0.0051
93573,0,0.0409
93574,0,0.048
93575,0,0.0404
93576,0,0.0379
93577,0,0.0696
93578,0,0.0008
93579,0,0.0223
93580,0,0.0027
93581,0,0.0159
93582,0,0.0807
93583,0,0.0743
93584,0,0.0085
93585,0,0.0968
93586,0,0.035
93587,0,0.0204
93588,0,0.0125
93589,1,0.9899
93590,0,0.1107
93591,0,0.0682
93592,0,0.0566
93593,0,0.0023
93594,0,0.0033
93595,0,0.0107
93596,0,0.0136
93597,0,0.0115
93598,0,0.005
93599,0,0.0185
93600,0,0.0043
93601,0,0.023
93602,0,0.0067
93603,0,0.0014
93604,0,0.0699
93605,0,0.0347
93606,0,0.1299
93607,0,0.0521
93608,0,0.0083
93609,1,0.9645
93610,0,0.0148
93611,0,0.0076
93612,0,0.0149
93613,0,0.0154
93614,1,0.9677
93615,0,0.0009
93616,0,0.0112
93617,0,0.0208
93618,0,0.1008
93619,0,0.1253
93620,0,0.0384
93621,0,0.0233
93622,1,0.9155
93623,0,0.0106
93624,0,0.0266
93625,0,0.022
93626,0,0.0426
93627,1,0.9373
93628,0,0.0808
93629,0,0.0468
93630,0,0.0503
93631,0,0.0174
93632,0,0.0133
93633,0,0.0461
93634,0,0.1732
93635,0,0.0084
93636,0,0.0072
93637,0,0.2774
93638,0,0.0053
93639,0,0.1399
93640,0,0.1
93641,0,0.2324
93642,0,0.043
93643,0,0.0059
93644,0,0.2278
93645,0,0.0096
93646,0,0.0197
93647,0,0.0153
93648,0,0.0463
93649,0,0.0125
93650,0,0.0269
93651,0,0.0077
93652,1,0.8863
93653,0,0.0426
93654,0,0.0781
93655,0,0.0011
93656,0,0.0069
93657,1,0.9128
93658,0,0.0258
93659,0,0.0933
93660,0,0.2182
93661,1,0.6538
93662,0,0.001
93663,0,0.0153
93664,0,0.0022
93665,0,0.0117
93666,0,0.1138
93667,0,0.1706
93668,0,0.0136
93669,0,0.0454
93670,0,0.2601
93671,0,0.0405
93672,0,0.097
93673,0,0.0209
93674,0,0.0223
93675,1,0.8999
93676,0,0.0357
93677,0,0.0049
93678,1,0.8911
93679,0,0.0068
93680,0,0.0015
93681,0,0.0524
93682,1,0.9854
93683,0,0.008
93684,0,0.0078
93685,0,0.0078
93686,0,0.1232
93687,0,0.0617
93688,0,0.0184
93689,0,0.0438
93690,0,0.0194
93691,0,0.0307
93692,0,0.0024
93693,0,0.0708
93694,0,0.0143
93695,0,0.0131
93696,1,0.9384
93697,0,0.1173
93698,0,0.0227
93699,0,0.0207
93700,0,0.002
93701,0,0.0102
93702,0,0.0542
93703,0,0.0089
93704,0,0.0017
93705,0,0.0701
93706,0,0.018
93707,0,0.0597
93708,0,0.0146
93709,1,0.9924
93710,0,0.0083
93711,0,0.0296
93712,0,0.0509
93713,0,0.0414
93714,0,0.1243
93715,0,0.0016
93716,0,0.0194
93717,0,0.0098
93718,0,0.031
93719,0,0.0102
93720,1,0.9637
93721,0,0.0065
93722,0,0.1935
93723,0,0.0063
93724,1,0.892
93725,0,0.0136
93726,0,0.0206
93727,0,0.006
93728,0,0.0703
93729,0,0.0596
93730,0,0.0093
93731,0,0.2688
93732,0,0.0065
93733,0,0.0298
93734,0,0.0229
93735,0,0.0237
93736,0,0.05
93737,0,0.0156
93738,1,0.9122
93739,0,0.0612
93740,0,0.0127
93741,0,0.0082
93742,0,0.053
93743,1,0.9151
93744,0,0.0057
93745,1,0.9742
93746,0,0.012
93747,0,0.0148
93748,0,0.0031
93749,0,0.022
93750,1,0.9766
93751,0,0.007
93752,0,0.0257
93753,0,0.0078
93754,0,0.0131
93755,0,0.0185
93756,0,0.0149
93757,0,0.0236
93758,0,0.0724
93759,1,0.7838
93760,0,0.007
93761,0,0.0094
93762,1,0.9116
93763,0,0.0179
93764,0,0.0065
93765,0,0.0689
93766,0,0.0105
93767,0,0.029
93768,0,0.0045
93769,0,0.0059
93770,0,0.0108
93771,0,0.0288
93772,0,0.1417
93773,1,0.9517
93774,1,0.9736
93775,0,0.0436
93776,0,0.0422
93777,0,0.0296
93778,0,0.011
93779,0,0.0058
93780,0,0.0401
93781,0,0.0108
93782,0,0.1509
93783,0,0.0168
93784,0,0.0066
93785,0,0.0062
93786,0,0.0567
93787,0,0.0207
93788,0,0.0462
93789,0,0.137
93790,0,0.0761
93791,0,0.3721
93792,0,0.0021
93793,1,0.9802
93794,0,0.0617
93795,0,0.1434
93796,0,0.099
93797,0,0.0116
93798,0,0.0237
93799,0,0.0085
93800,1,0.7611
93801,0,0.0045
93802,0,0.0268
93803,0,0.0982
93804,0,0.004
93805,0,0.116
93806,0,0.0078
93807,0,0.1972
93808,0,0.0614
93809,0,0.1123
93810,0,0.2303
93811,0,0.0161
93812,0,0.0271
93813,0,0.0338
93814,0,0.0044
93815,0,0.1477
93816,0,0.1593
93817,0,0.0419
93818,0,0.0061
93819,0,0.0399
93820,0,0.1242
93821,1,0.8109
93822,0,0.0063
93823,0,0.0177
93824,0,0.0176
93825,0,0.042
93826,1,0.9875
93827,0,0.2435
93828,0,0.0045
93829,0,0.0085
93830,0,0.0242
93831,1,0.9056
93832,0,0.108
93833,0,0.0107
93834,0,0.4447
93835,0,0.0074
93836,0,0.0144
93837,0,0.0507
93838,0,0.003
93839,0,0.007
93840,0,0.1441
93841,0,0.0124
93842,0,0.0661
93843,1,0.9814
93844,0,0.023
93845,0,0.0091
93846,0,0.029
93847,0,0.0145
93848,0,0.0218
93849,1,0.9875
93850,0,0.012
93851,0,0.1815
93852,0,0.0107
93853,0,0.0721
93854,1,0.9858
93855,0,0.01
93856,0,0.105
93857,0,0.0204
93858,0,0.0083
93859,0,0.1443
93860,0,0.1346
93861,0,0.0224
93862,0,0.0147
93863,0,0.0249
93864,0,0.0757
93865,0,0.0946
93866,0,0.0397
93867,0,0.0184
93868,1,0.9862
93869,1,0.9508
93870,0,0.0536
93871,0,0.003
93872,0,0.0173
93873,0,0.0146
93874,0,0.0919
93875,0,0.0049
93876,0,0.0377
93877,0,0.0444
93878,0,0.0025
93879,0,0.0037
93880,0,0.0214
93881,0,0.0075
93882,0,0.0131
93883,0,0.1709
93884,0,0.126
93885,1,0.9787
93886,0,0.0072
93887,1,0.9375
93888,0,0.0104
93889,0,0.0308
93890,0,0.0348
93891,0,0.0207
93892,0,0.03
93893,1,0.9936
93894,0,0.0485
93895,0,0.1084
93896,0,0.1743
93897,0,0.3166
93898,1,0.952
93899,0,0.0178
93900,1,0.9529
93901,0,0.0039
93902,0,0.0015
93903,0,0.0142
93904,1,0.9607
93905,0,0.0383
93906,0,0.0065
93907,0,0.0083
93908,0,0.1163
93909,0,0.0335
93910,1,0.9576
93911,0,0.0274
93912,0,0.0148
93913,0,0.0101
93914,0,0.0315
93915,0,0.0258
93916,0,0.0465
93917,0,0.0272
93918,0,0.0186
93919,0,0.1581
93920,0,0.0449
93921,0,0.0025
93922,0,0.2351
93923,0,0.0134
93924,0,0.0105
93925,0,0.0552
93926,0,0.023
93927,0,0.0062
93928,0,0.005
93929,0,0.0455
93930,0,0.0741
93931,0,0.0763
93932,1,0.8671
93933,0,0.0085
93934,0,0.0146
93935,1,0.9538
93936,0,0.0101
93937,0,0.002
93938,1,0.9389
93939,0,0.3204
93940,0,0.0083
93941,1,0.9799
93942,0,0.0194
93943,0,0.0716
93944,0,0.1054
93945,0,0.0021
93946,0,0.0268
93947,0,0.0071
93948,0,0.151
93949,1,0.9503
93950,0,0.0031
93951,0,0.0222
93952,0,0.1949
93953,0,0.0118
93954,0,0.02
93955,0,0.0046
93956,0,0.2267
93957,0,0.011
93958,0,0.2556
93959,0,0.0169
93960,0,0.0008
93961,1,0.866
93962,0,0.1476
93963,0,0.0298
93964,0,0.0075
93965,0,0.0054
93966,0,0.0432
93967,0,0.1086
93968,0,0.0014
93969,1,0.9475
93970,0,0.0028
93971,0,0.1036
93972,0,0.0374
93973,0,0.0046
93974,0,0.0224
93975,0,0.0071
93976,0,0.0096
